asset_id,denomination,heritage_type,json_path,category,dbpedia_uri
8692,Pozo Victoria,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
8692,Pozo Victoria,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Derby
8692,Pozo Victoria,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Derby
8692,Pozo Victoria,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Linares_(Salas)
8692,Pozo Victoria,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
8692,Pozo Victoria,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Derby
8692,Pozo Victoria,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Derby
8692,Pozo Victoria,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Linares_(Salas)
8692,Pozo Victoria,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Linares_(Salas)
8692,Pozo Victoria,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Jaén
8692,Pozo Victoria,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
8692,Pozo Victoria,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
8692,Pozo Victoria,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
4452,El Gandul : Cañada del Carrascal,inmueble,$.tipologiaList.tipologia.den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Dolmen
4452,El Gandul : Cañada del Carrascal,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4452,El Gandul : Cañada del Carrascal,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Jorge_Bonsor
4452,El Gandul : Cañada del Carrascal,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Mairena_del_Alcor
4452,El Gandul : Cañada del Carrascal,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4452,El Gandul : Cañada del Carrascal,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Jorge_Bonsor
4452,El Gandul : Cañada del Carrascal,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Mairena_del_Alcor
4452,El Gandul : Cañada del Carrascal,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Mairena_del_Alcor
4452,El Gandul : Cañada del Carrascal,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4452,El Gandul : Cañada del Carrascal,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
4452,El Gandul : Cañada del Carrascal,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
4452,El Gandul : Cañada del Carrascal,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
19616,Iglesia de San Pedro Apóstol,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Cártama
19616,Iglesia de San Pedro Apóstol,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
19616,Iglesia de San Pedro Apóstol,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
19616,Iglesia de San Pedro Apóstol,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Cártama
19616,Iglesia de San Pedro Apóstol,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/22_de_abril
19616,Iglesia de San Pedro Apóstol,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Cártama
19616,Iglesia de San Pedro Apóstol,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
19616,Iglesia de San Pedro Apóstol,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Cártama
19616,Iglesia de San Pedro Apóstol,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/22_de_abril
19616,Iglesia de San Pedro Apóstol,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Cártama
19616,Iglesia de San Pedro Apóstol,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Málaga
19616,Iglesia de San Pedro Apóstol,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
19616,Iglesia de San Pedro Apóstol,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
19616,Iglesia de San Pedro Apóstol,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
14533,Calle Palos / San Francisco,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
14533,Calle Palos / San Francisco,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
14533,Calle Palos / San Francisco,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Huelva
14533,Calle Palos / San Francisco,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
14533,Calle Palos / San Francisco,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Huelva
14533,Calle Palos / San Francisco,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Huelva
14533,Calle Palos / San Francisco,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Huelva
14533,Calle Palos / San Francisco,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
14533,Calle Palos / San Francisco,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
14533,Calle Palos / San Francisco,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
3928,Los Regustos III,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Ayamonte
3928,Los Regustos III,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_del_Bronce
3928,Los Regustos III,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
3928,Los Regustos III,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Ayamonte
3928,Los Regustos III,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
3928,Los Regustos III,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Ayamonte
3928,Los Regustos III,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Huelva
3928,Los Regustos III,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
3928,Los Regustos III,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
3928,Los Regustos III,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
1843,Iglesia de Santa María,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
1843,Iglesia de Santa María,inmueble,$.tipologiaList.tipologia[0].den_estilo.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Barroco
1843,Iglesia de Santa María,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
1843,Iglesia de Santa María,inmueble,$.tipologiaList.tipologia[1].den_estilo.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Arte_mudéjar
1843,Iglesia de Santa María,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Almería
1843,Iglesia de Santa María,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Iglesia
1843,Iglesia de Santa María,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Lúcar
1843,Iglesia de Santa María,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Almería
1843,Iglesia de Santa María,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Iglesia
1843,Iglesia de Santa María,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Lúcar
1843,Iglesia de Santa María,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Lúcar
1843,Iglesia de Santa María,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Almería
1843,Iglesia de Santa María,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
1843,Iglesia de Santa María,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
1843,Iglesia de Santa María,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
6176,Ladera Occidental de Cerro Limón,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Villanueva_del_Rosario
6176,Ladera Occidental de Cerro Limón,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
6176,Ladera Occidental de Cerro Limón,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
6176,Ladera Occidental de Cerro Limón,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Guadalhorce
6176,Ladera Occidental de Cerro Limón,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Villanueva_del_Rosario
6176,Ladera Occidental de Cerro Limón,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
6176,Ladera Occidental de Cerro Limón,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Guadalhorce
6176,Ladera Occidental de Cerro Limón,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Villanueva_del_Rosario
6176,Ladera Occidental de Cerro Limón,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Málaga
6176,Ladera Occidental de Cerro Limón,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
6176,Ladera Occidental de Cerro Limón,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
6176,Ladera Occidental de Cerro Limón,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
189893,Acequia del puente en Pecho Colorao,inmueble,$.tipologiaList.tipologia.den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Acequia
189893,Acequia del puente en Pecho Colorao,inmueble,$.tipologiaList.tipologia.denom_acti.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Red_de_abastecimiento_de_agua_potable
189893,Acequia del puente en Pecho Colorao,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
189893,Acequia del puente en Pecho Colorao,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Gádor
189893,Acequia del puente en Pecho Colorao,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Benahadux
189893,Acequia del puente en Pecho Colorao,inmueble,$.identifica.descripcion.Resources[2].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Provincia_de_Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Gádor
189893,Acequia del puente en Pecho Colorao,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Benahadux
189893,Acequia del puente en Pecho Colorao,inmueble,$.clob.descripcion.Resources[2].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Provincia_de_Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Almería
189893,Acequia del puente en Pecho Colorao,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
189893,Acequia del puente en Pecho Colorao,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
189893,Acequia del puente en Pecho Colorao,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
16324,Asido Caesarina,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Alto_Imperio_romano
16324,Asido Caesarina,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Cádiz
16324,Asido Caesarina,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Tiberio
16324,Asido Caesarina,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/2005
16324,Asido Caesarina,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Cádiz
16324,Asido Caesarina,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Tiberio
16324,Asido Caesarina,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/2005
16324,Asido Caesarina,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Cádiz
16324,Asido Caesarina,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
16324,Asido Caesarina,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
16324,Asido Caesarina,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
14558,Terrazas del Odiel II,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Gibraleón
14558,Terrazas del Odiel II,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Paleolítico
14558,Terrazas del Odiel II,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Paleolítico
14558,Terrazas del Odiel II,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
14558,Terrazas del Odiel II,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Odiel
14558,Terrazas del Odiel II,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Gibraleón
14558,Terrazas del Odiel II,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
14558,Terrazas del Odiel II,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Odiel
14558,Terrazas del Odiel II,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Gibraleón
14558,Terrazas del Odiel II,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Huelva
14558,Terrazas del Odiel II,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
14558,Terrazas del Odiel II,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
14558,Terrazas del Odiel II,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
219567,Malavista II,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Utrera
219567,Malavista II,inmueble,$.tipologiaList.tipologia.den_etnia.prov:wasAssociatedWith[0].@id,etnia_dbpedia,http://es.dbpedia.org/resource/Turdetanos
219567,Malavista II,inmueble,$.tipologiaList.tipologia.den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
219567,Malavista II,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Cultura_de_La_Tène
219567,Malavista II,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
219567,Malavista II,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Utrera
219567,Malavista II,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
219567,Malavista II,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Utrera
219567,Malavista II,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
219567,Malavista II,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
219567,Malavista II,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
219567,Malavista II,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
12965,Arroyo Matamoros,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Almogía
12965,Arroyo Matamoros,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
12965,Arroyo Matamoros,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
12965,Arroyo Matamoros,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Almogía
12965,Arroyo Matamoros,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
12965,Arroyo Matamoros,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Almogía
12965,Arroyo Matamoros,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Málaga
12965,Arroyo Matamoros,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
12965,Arroyo Matamoros,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
12965,Arroyo Matamoros,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.tipologiaList.tipologia.den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Aljibe
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Almería
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/La_balsa
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Níjar
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Almería
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/La_balsa
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Níjar
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Níjar
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Almería
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
1753,Aljibe junto al Molino de Manuel Gil,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
13726,El Albercón,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Mancha_Real
13726,El Albercón,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
13726,El Albercón,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
13726,El Albercón,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Mancha_Real
13726,El Albercón,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
13726,El Albercón,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Mancha_Real
13726,El Albercón,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Jaén
13726,El Albercón,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
13726,El Albercón,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
13726,El Albercón,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
6364,Cortijo de Las Monjas,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Fuente_Palmera
6364,Cortijo de Las Monjas,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
6364,Cortijo de Las Monjas,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
6364,Cortijo de Las Monjas,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Guadalquivir
6364,Cortijo de Las Monjas,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Fuente_Palmera
6364,Cortijo de Las Monjas,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
6364,Cortijo de Las Monjas,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Guadalquivir
6364,Cortijo de Las Monjas,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Fuente_Palmera
6364,Cortijo de Las Monjas,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
6364,Cortijo de Las Monjas,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
6364,Cortijo de Las Monjas,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
6364,Cortijo de Las Monjas,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
18344,Casa de los Pardo,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Antequera
18344,Casa de los Pardo,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
18344,Casa de los Pardo,inmueble,$.tipologiaList.tipologia[0].den_estilo.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Manierismo
18344,Casa de los Pardo,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
18344,Casa de los Pardo,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
18344,Casa de los Pardo,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/España
18344,Casa de los Pardo,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Banco_Hispano_Americano
18344,Casa de los Pardo,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Antequera
18344,Casa de los Pardo,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
18344,Casa de los Pardo,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/España
18344,Casa de los Pardo,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Banco_Hispano_Americano
18344,Casa de los Pardo,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Antequera
18344,Casa de los Pardo,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Málaga
18344,Casa de los Pardo,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
18344,Casa de los Pardo,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
18344,Casa de los Pardo,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
3109,Cañada de María II,inmueble,$.tipologiaList.tipologia[0].den_etnia.prov:wasAssociatedWith[0].@id,etnia_dbpedia,http://es.dbpedia.org/resource/Pueblo_árabe
3109,Cañada de María II,inmueble,$.tipologiaList.tipologia[0].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Almunia_(edificio)
3109,Cañada de María II,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Alta_Edad_Media
3109,Cañada de María II,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
3109,Cañada de María II,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Granada
3109,Cañada de María II,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Huéscar
3109,Cañada de María II,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Granada
3109,Cañada de María II,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Huéscar
3109,Cañada de María II,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Huéscar
3109,Cañada de María II,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Granada
3109,Cañada de María II,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
3109,Cañada de María II,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
3109,Cañada de María II,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
190099,Cuevas de Giribaile,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Vilches_(España)
190099,Cuevas de Giribaile,inmueble,$.tipologiaList.tipologia[0].den_etnia.prov:wasAssociatedWith[0].@id,etnia_dbpedia,http://es.dbpedia.org/resource/Pueblo_visigodo
